AuthID,Author
9611,"Shuai, Xin"
1113,"Shubin, Neil H."
22131,"Shuga, Joe"
1548,"Shuicheng, Li"
16194,"Shuker, David M."
23900,"Shuldiner, Alan R."
25040,"Shulga, E."
3648,"Shulman, Gordon L."
21895,"Shulman, M. D."
13949,"Shulman, Michael Dean"
27010,"Shuma, Mary"
16430,"Shunkov, Michael V."
19391,"Shupe, M. A."
25500,"Shushkevich, S."
9241,"Shusterman, Anna"
10834,"Shutman, Maor"
9260,"Shutts, Kristin"
7600,"Shuve, Brian"
7565,"Shuve, Brian James"
12438,"Shyh-Chang, Ng"
7107,"Shylakhter, Ilya"
7061,"Si, Chong"
9328,"Si, Mengwei"
8289,"Si, Sheng"
15039,"Siah, Sin Cheng"
9751,"Sibrian-Vazquez, Martha"
19392,"Sicho, P."
2196,"Sidanius, James"
27051,"Siddig, Ahmed A."
26138,"Siddig, Ahmed Ali"
13506,"Siddiqi, Noman"
25501,"Sidiropoulou, O."
433,"Sidner, Candace L."
14474,"Sidney, John"
25502,"Sidorov, D."
19393,"Sidoti, A."
5982,"Sidow, Arend"
16415,"Siebauer, Michael"
19394,"Siebel, A."
3196,"Siebert, Calvin D."
5542,"Siedel, Heike"
24108,"Siedner, Mark"
9091,"Siefers, Joseph"
10213,"Siefert, A."
2631,"Siegal-Gaskins, Dan"
17001,"Siegel, Adam C."
10463,"Siegel, Christopher"
2417,"Siegel, Susanna"
7173,"Siegel, Susanna C."
19395,"Siegert, F."
7216,"Siegfried, John J."
13176,"Siegismund, Hans"
8938,"Siegle, Greg"
19396,"Siegrist, J."
1454,"Sieradzki, Karl"
23273,"Sievering, Herman"
21338,"Sievers, Claudia"
15126,"Sievers, J."
24263,"Sievert, S. M."
14372,"Sifoglu, Deniz"
6236,"Sigal, Alex"
26489,"Sigal, Yaron M."
20459,"Sigamani, M."
23347,"Sigg, Andreas"
22421,"Siggens, Kenneth W."
23437,"Sigha-Nkamdjou, L"
12155,"Sigman, Mariano"
4185,"Sigmund, Karl"
4549,"Signorino, Curtis"
4595,"Signorino, Curtis S."
15365,"Sigoillot, Frederic"
22990,"Sigurdsson, Engilbert"
15213,"Sigurdsson, Snaevar"
25945,"Sijacki, DJ."
19397,"Sijacki, Dj."
26450,"Sijbrands, Eric J."
24353,"Sikela, James M."
22991,"Silagadze, Teimuraz"
22076,"Silberstein, Leslie E."
12296,"Silberstein, Lev"
19398,"Silbert, O."
22741,"Silhavy, Thomas J"
9849,"Siliciano, Robert F."
21249,"Sill, Bjoern"
23267,"Sillman, S."
23322,"Sillman, Sanford"
11574,"Sillou, D."
22275,"Silterra, Jacob"
7288,"Silva, Bernardo Lemos"
12550,"Silva, Eduardo A"
13359,"Silva, Eduardo A."
5625,"Silva, Eduardo, A."
19399,"Silva, J."
25615,"Silva, M. L. Gonzalez"
13048,"Silva, Pedro Ivo"
6611,"Silva, Ricardo"
12980,"Silveira, Mariangela F"
4518,"Silver, Deborah"
15520,"Silver, Pamela A"
12284,"Silver, Pamela A."
12641,"Silver, Roxane Cohen"
19400,"Silver, Y."
4629,"Silvera, Isaac F."
6106,"Silvera, Issac F."
4602,"Silverberg, Alice"
3230,"Silverman, Daniel C."
24630,"Silverman, Debra T."
20120,"Silverman, Edwin K"
15237,"Silverman, Ian M"
22992,"Silverman, Jeremy M"
22266,"Silverman, Lewis B."
25,"Silverstein, Craig"
19401,"Silverstein, D."
15127,"Silverstein, E."
19402,"Silverstein, S. B."
26562,"Silverzweig, Zachary"
13500,"Silvis, Melanie R."
14545,"Sim, Gi-dong"
22993,"Sim, Kang"
22341,"Sim, Min S."
10900,"Sim, S. A."
22779,"Sim, Taebo"
19403,"Simak, V."
12177,"Simakov, David S. A."
20691,"Simard, M."
19404,"Simard, O."
26598,"Simcoe, R."
12711,"Simen, Birgitte B."
27338,"Simeone, Felice C."
14916,"Simeone, Felice Carlo"
2747,"Simes, John"
20476,"Simi, G."
8807,"Simianer, Henner"
19405,"Simic, Lj."
8123,"Simin, Karl"
10278,"Siminovitch, Katherine A."
19406,"Simion, S."
25041,"Simioni, E."
2539,"Simmens, Samuel J."
21978,"Simmer, Femke"
23667,"Simmonds, Peter"
15840,"Simmons, Andrew"
19407,"Simmons, B."
2101,"Simmons, Beth"
5067,"Simmons, Beth Ann"
21931,"Simmons, C. B."
20780,"Simmons, Christie B."
22422,"Simmons, DeNard"
20247,"Simmons, Nicole"
21419,"Simon, Anne"
25902,"Simon, D."
7652,"Simon, Jonathan"
14898,"Simon, Karen Alambra"
14528,"Simon, Marcia"
6697,"Simon, Mel"
12521,"Simon, Viviana"
25990,"Simone, A. Di"
20514,"Simonetto, F."
25042,"Simoniello, R."
3835,"Simons, Jon S."
2319,"Simons, K. T."
6274,"Simons, Kai"
7084,"Simons, Oliver"
2024,"Simonson, Bruce M."
19408,"Simonyan, M."
23207,"Simpson, Fraser"
890,"Simpson, James"
23344,"Simpson, Joanne"
21937,"Simpson, Robert"
4794,"Simpson, Stephen J."
22507,"Simpson, W. R."
462,"Simpson, William"
20255,"Simpson, William James"
7402,"Sims, Jennifer Sung"
9298,"Sims, John R."
1914,"Sims, MIchael H."
8560,"Sims, Peter"
10484,"Sims, Peter A."
3554,"Sims, Peter Alan"
8686,"Simsek, Alp"
23084,"Sin, Y W"
23933,"Sinagra, Gianfranco"
1271,"Sinclair, Michael B."
2766,"Sinclair, Stacey"
9771,"Sindhu, Camille"
19409,"Sinervo, P."
19410,"Sinev, N. B."
3928,"Sing, Gary Chin-Wei"
20300,"Singer, Britta S."
26733,"Singer, Natalie V."
7751,"Singh, Ajay"
23475,"Singh, H"
23700,"Singh, H."
3983,"Singh, H. B."
3746,"Singh, H.B."
23366,"Singh, Hanwant"
4147,"Singh, Hanwant B."
13859,"Singh, K."
3690,"Singh, Kumaresh"
24741,"Singh, Lalji"
22445,"Singh, Nadia D."
12288,"Singh, Pratibha"
15560,"Singh, Reena"
4271,"Singh, Satinder"
16911,"Singh, Sean"
2999,"Singh, Smita"
26806,"Singh, Tarjinder"
7383,"Singhal, Monica"
13397,"Singhania, Aditi"
14027,"Sinha, Indranil"
23357,"Sinha, M. C."
20296,"Sinha, Manisha"
11144,"Sinkula, Stacey"
26084,"Sinnah, Vandi"
23954,"Sinner, Moritz F."
9999,"Sinning, Irmgard"
26035,"Sinofsky, Allison"
7775,"Sinsermsuksakul, Prasert"
22304,"Sinyangwe, Silvester"
4161,"Sioris, Christopher E."
11970,"Sipahigil, Alp"
19411,"Sipica, V."
25991,"Sipio, R. Di"
1388,"Sipman, Harrie"
9822,"Siprashvili, Zurab"
19412,"Siragusa, G."
9934,"Sirasani, Gopal"
19413,"Sircar, A."
9469,"Sircar, Jayanta K."
3395,"Sirkes, Ziv"
11998,"Sironi, Lorenzo"
6528,"Sirota, E."
6158,"Sirota, E. B."
6530,"Sirota, Eric B."
16846,"Sirota, Jennie"
14520,"Siruntawineti, Jindawan"
19414,"Sisakyan, A. N."
5702,"Sisay-Joof, Fatou"
8487,"Sisbot, E. Akin"
24029,"Siscovick, David S."
15841,"Sisodiya, Sanjay M."
2233,"Sitch, Stephen"
12950,"Sitrin, Jonathan"
20523,"Sitt, S."
7065,"Siu, Yum-Tong"
16873,"Sivasankaran, Rajeev"
3751,"Sive, B.C."
19415,"Sivoklokov, S. Yu."
16859,"Siyushev, Petr"
26331,"Sjekloca, Ljiljana"
23222,"Sjoerd, Dirksen"
19417,"Sjursen, T. B."
19416,"Sjölin, J."
7943,"Skalka, Christian"
12316,"Skedung, Lisa"
26293,"Skepner, Adam P."
10787,"Skerry, Amy"
24119,"Skibiel, Amy L."
19418,"Skinnari, L. A."
21510,"Skinner, Brian"
4063,"Skinner, J."
1139,"Skinner, John"
14800,"Skinner, Kiron K."
27183,"Skinner, M. B."
10045,"Skinner, Matthew M."
1519,"Sklad, P. S."
7200,"Sklar, Pamela"
24354,"Skollar, Gabriella"
9082,"Skotheim, Jan M."
19419,"Skottowe, H. P."
19420,"Skovpen, K."
25503,"Skovpen, K. Yu."
20348,"Skovpen, Yu. I."
20214,"Skrede, Inger"
19421,"Skubic, P."
26850,"Skuse, David"
19422,"Skvorodnev, N."
16079,"Slane, Patrick O."
11883,"Slane, Patrick Olson"
19423,"Slater, M."
16433,"Slatkin, Montgomery"
22032,"Slaughter, Alison"
19424,"Slavicek, T."
5966,"Slavik, Jacqueline Marie"
11681,"Slavoff, Sarah A."
14790,"Slavov, Nikolai"
25903,"Slawinska, M."
22281,"Sleemi, Ambereen"
22498,"Slemr, F."
4016,"Slemr, Franz"
22182,"Slieker, Roderick C."
5940,"Slightham, Cindie"
12215,"Slik, J. W. Ferry"
19425,"Sliwa, K."
2373,"Sliz, Piotr"
1122,"Sloan, C."
774,"Sloan, Peter-Pike"
25799,"Sloan, T. J."
12598,"Slocombe, Katie E."
8562,"Slocum, Alexander"
22994,"Slominsky, Petr"
8140,"Slone, R. Daniel"
5251,"Slonim, Donna K"
19426,"Sloper, J."
15128,"Slosar, A."
8602,"Slotnick, Scott D."
4433,"Slotskin, E."
4402,"Sloutskin, E."
4539,"Sloutskin, Eli"
14419,"Sloutsky, Alex"
3535,"Slowe, Christopher"
16457,"Slowikowski, Kamil"
745,"Slusallek, Philipp"
9164,"Sluzas, Nora A."
24174,"Smaers, Jeroen B"
2967,"Smail, Daniel"
4075,"Smail, Daniel Lord"
19427,"Smakhtin, V."
15003,"Smale, Stephen"
26996,"Smale, Stephen T"
5692,"Small, Kerrin S."
2800,"Small, Mario L."
3941,"Small, Mario Luis"
20888,"Smaltz, Daniel J."
25043,"Smart, B. H."
15958,"Smart, S. M."
138,"Smart, W."
10891,"Smartt, S. J."
23779,"Smedemark-Margulies, Niklas"
25044,"Smestad, L."
13771,"Smet, Jurgen H."
91,"Smida, Besma"
23079,"Smidler, Andrea"
20122,"Smidler, Andrea L"
13043,"Smilowitz, Jennifer T"
314,"Smirnitsky, V."
19428,"Smirnov, S. Yu."
25045,"Smirnov, Y."
19429,"Smirnova, L. N."
19430,"Smirnova, O."
24355,"Smit, Arian"
5271,"Smit, Jolanda M."
27036,"Smit, Theo H."
20545,"Smith, A. J. S."
6679,"Smith, Aidan M."
21593,"Smith, Albert V."
9213,"Smith, Albert Vernon"
16541,"Smith, Andrew G."
19431,"Smith, B. C."
14917,"Smith, Barbara"
27351,"Smith, Barbara S."
260,"Smith, C."
6224,"Smith, CD"
5356,"Smith, Christopher D"
15842,"Smith, Colin"
1736,"Smith, Colin Tucker"
14576,"Smith, Craig E."
19432,"Smith, D."
2259,"Smith, Daryl"
8822,"Smith, David"
1305,"Smith, Frederick"
4789,"Smith, George Davey"
20384,"Smith, J. G."
23912,"Smith, J. Gustav"
21925,"Smith, Jason M."
16195,"Smith, Jeff"
15366,"Smith, Jennifer A"
21594,"Smith, Jennifer A."
5252,"Smith, Jessica J."
8526,"Smith, Jonathan M."
10898,"Smith, K."
15129,"Smith, K. M."
3913,"Smith, Keith A."
12775,"Smith, Kevin W."
14768,"Smith, L."
11695,"Smith, Laura L."
9116,"Smith, Lisa M."
3665,"Smith, Lois Elaine Hodgson"
3872,"Smith, Lones"
14998,"Smith, M. D."
27184,"Smith, M. N. K."
20205,"Smith, Matthew E."
21916,"Smith, Matthew J."
14814,"Smith, Matthew W."
695,"Smith, Maurice"
3887,"Smith, Maurice A"
449,"Smith, Michael"
7295,"Smith, Michael D."
21492,"Smith, Michael E."
23215,"Smith, Miles C."
26735,"Smith, Odette M."
377,"Smith, P. N."
1442,"Smith, Patrick M."
27299,"Smith, R. Chris"
24294,"Smith, S W"
22088,"Smith, Sara Ashley"
20900,"Smith, Selena Y."
2307,"Smith, Tanya"
12962,"Smith, Tanya M."
5480,"Smith, Temple F"
5289,"Smith, Thomas J."
9565,"Smith, Zachary D"
9479,"Smith, Zachary D."
14006,"Smith, Zachary D."
13875,"Smith-Downey, Nicole V."
4041,"Smith-Rosenberg, Carroll"
21319,"Smither, Sophie J."
11754,"Smits, Ron"
19433,"Smizanska, M."
7257,"Smogor, Robin"
19434,"Smolek, K."
5461,"Smolensky, Alexander"
22995,"Smoller, Jordan W"
15600,"Smoller, Jordan W."
1741,"Smyth, Frederick L."
8944,"Smyth, Gordon K."
27211,"Smyth, Lesley"
5385,"Smyth, Neil"
3437,"Smythe, Elizabeth"
3514,"Smythe, Elizabeth J."
7852,"Snapp, Nathalie"
2769,"Snedeker, Jesse"
19435,"Snesarev, A. A."
26511,"Snezhko, Alexey"
25046,"Snidero, G."
10070,"Snidman, Nancy Claire"
21672,"Snieder, Harold"
10426,"Snitow, Melinda"
16595,"Snodgrass, J. Josh"
20500,"Snoek, H. L."
8233,"Snoek, Jasper"
2309,"Snoeren, Alex C."
23571,"Snow, J"
19437,"Snow, J."
2932,"Snow, J.E."
2924,"Snow, Jonathan E."
26548,"Snow, Martin"
19436,"Snow, S. W."
19438,"Snuverink, J."
20601,"Snyder, A."
2481,"Snyder, Abraham Z."
13612,"Snyder, James M."
9126,"Snyder, James M., Jr."
752,"Snyder, John"
5948,"Snyder, Michael"
15515,"Snyder, Michael P."
14882,"Snyder, Philip W."
13693,"Snyder, Phillip W."
19439,"Snyder, S."
22996,"So, Hon-Cheong"
27354,"So, Ju-Hee"
5757,"So, Peter T"
15843,"Soares, Jair C."
19440,"Soares, M."
16723,"Sobel, Noam"
15512,"Sobel, Raymond A."
12563,"Soberman, Roy"
19441,"Sobie, R."
20645,"Sobie, R. J."
12263,"Sobrero, Alberto"
11285,"Socha, Amanda"
25504,"Socher, F."
3393,"Soden, B. J."
10881,"Soderberg, Alicia M."
1888,"Soderblom, Jason"
16783,"Soderblom, L. A."
1837,"Soderblom, Larry A."
1913,"Soderblom, Laurence A."
13546,"Sodergren, Erica"
6765,"Sodhi, Navjot Singh"
648,"Sodini, Paolo"
19442,"Sodomka, J."
13346,"Soen, Yoav"
13726,"Soerensen, Anne Laerke"
19443,"Soffer, A."
2914,"Soffer, Gad"
16377,"Sogg, Stephanie"
14473,"Soghoian, Damien Z."
13502,"Sogi, Kimberly"
22046,"Soh, Boon-Seng"
19519,"Soh, D. A."
27389,"Soh, S."
13704,"Soh, Siowling"
26431,"Sohail, Mashaal"
26875,"Sohani, Aliyah R."
13069,"Sohn, Yunkyu"
8057,"Sohur, Usharbudh Shivraj"
12696,"Sok, Devin"
14090,"Sok, Thim"
8536,"Sokol-Hessner, Peter"
12943,"Sokolnicki, Katherine L."
903,"Sokoloff, Kenneth"
20378,"Sokoloff, M. D."
21910,"Sokolov, Anatoliy"
7474,"Sokolov, Anatoliy N."
15019,"Sokolowski, Marla B."
14645,"Solano, E."
8130,"Solano, Enrique"
19444,"Solans, C. A."
19445,"Solar, M."
19446,"Solc, J."
19447,"Soldatov, E."
25047,"Soldatov, E. Yu."
19448,"Soldevila, U."
11575,"Soler, F.J.P."
19449,"Solfaroli Camillocci, E."
10913,"Sollerman, J."
12334,"Sollers, John"
26236,"Solleza, Franco"
23230,"Sollors, Werner"
26521,"Solnica-Krezel, Lilianna"
19450,"Solodkov, A. A."
13657,"Solodoch, Aviv"
20349,"Solodov, E. P."
7396,"Solomon, Daniel Hal"
25505,"Soloshenko, A."
19451,"Solovyanov, O. V."
25048,"Solovyev, V."
1076,"Soltis, Douglas E."
1088,"Soltis, Pamela S."
2856,"Somayazulu, Maddury"
15020,"Somero, George N."
14844,"Somerville, Leah"
7090,"Sommer, Doris"
25506,"Sommer, P."
664,"Sompolinsky, Haim"
6423,"Sompolinsky, Haim I"
9183,"Son, Ho-Jin"
12429,"Son, Jaekyoung"
19452,"Sondericker, J."
5896,"Song, Anhua"
3361,"Song, C. Y."
9033,"Song, Can-Li"
26361,"Song, Erwei"
25507,"Song, H. Y."
5895,"Song, Huai-Dong"
11013,"Song, J."
2446,"Song, Jia L."
2607,"Song, Joo-Hyun"
5796,"Song, Joon J"
5605,"Song, Jun S"
9341,"Song, Kyung-Deok"
8840,"Song, Pengfei"
16836,"Song, Sen"
6723,"Song, Wei"
11362,"Song, Xiangzhi"
26783,"Song, Xiufeng"
22325,"Song, Yifan"
7381,"Song, Zirui"
845,"Soni, Gautam V"
19453,"Soni, N."
13718,"Sonkusale, Sameer"
24356,"Sonmez, Kemal"
20491,"Sonnek, P."
14404,"Sonnenburg, Justin L"
11665,"Sonnenburg, Justin L."
11253,"Sonnentag, O."
16749,"Sonnentag, Oliver"
12164,"Sonnert, Gerhard"
13959,"Sontag, Eduardo D."
25049,"Sood, A."
25508,"Sopczak, A."
19455,"Sopko, B."
19454,"Sopko, V."
25800,"Sorbi, M."
20684,"Sordini, V."
7711,"Sorensen, Anders"
6157,"Sorensen, L. B."
512,"Sorenson, Michael D."
2317,"Sorger, Peter"
26291,"Sorger, Peter K"
13510,"Soriano, Marlene"
25509,"Sorin, V."
27185,"Sosa, D."
19456,"Sosebee, M."
13841,"Sosik, H."
10214,"Sosinski, E."
11344,"Soskis, Michael J."
27186,"Sotiropoulou, C. L."
4625,"Soto, C. M."
4617,"Soto, Carissa M."
6414,"Soto-Nieves, Noemi"
8899,"Sotomayor, Marcos"
23861,"Sotoodehnia, Nona"
19457,"Soualah, R."
24631,"Soucek, Pavel"
100,"Soucy, Edward"
396,"Soucy, Edward R."
10110,"Soudzilovskaia, N. A."
25050,"Soueid, P."
27393,"Soufiani, Hossein Azari"
10499,"Soufiani, Houssein Azari"
12260,"Souglakos, Ioannis"
15354,"Sougnez, Carrie"
7233,"Sougnez, Carrie L."
21164,"Souilmi, Yassine"
19458,"Soukharev, A."
25510,"Soukharev, A. M."
16300,"Soumyanarayanan, Anjan"
148,"Sousa, A."
15382,"Sousa, Josane F."
10215,"Soussana, J.-F."
3130,"Souter, B. J."
25051,"South, D."
8932,"Southard-Smith, E. Michelle"
3162,"Soutter, Christine L."
14223,"Souza, Maysa F. V. R."
9263,"Sovrano, Valeria A."
15533,"Sowa, Mathew E."
1705,"Sowerby, Scott"
6837,"Soyer, Orkun S."
1570,"Soyeur, Madeleine"
5117,"Sozzetti, A."
5155,"Sozzetti, Alessandro"
11576,"Sozzi, G."
20388,"Spaan, B."
22464,"Spackman, J. Ryan"
21722,"Spaepen, Elizabet"
1279,"Spaepen, Frans"
4759,"Spaepen, Frans A."
16196,"Spagna, Joseph C."
19459,"Spagnolo, S."
20625,"Spanier, S. M."
1912,"Spanovich, Nicole"
19460,"Spanò, F."
9874,"Sparks, Taylor D."
6673,"Sparks, Taylor David"
14807,"Sparling, Brian Andrew"
1373,"Spatafora, Joseph W."
7528,"Spaun, Benjamin Norman"
225,"Speakman, B."
11430,"Speakman, John R."
2885,"Spear, Stephen"
25511,"Spearman, W. R."
3405,"Speck, Andrew J."
7276,"Speck, James"
7305,"Speck, James S."
24002,"Spector, Timothy D."
16552,"Speede, Sheri"
23106,"Speer, Colenso M"
3266,"Speer, Kevin"
14253,"Spehr, Marc"
5309,"Speizer, Frank Erwin"
3615,"Spelke, Elizabeth S."
21822,"Spence, Jason R."
14130,"Spence, Jennifer S."
13212,"Spence, Matthew"
22997,"Spencer, Chris C A"
21195,"Spencer, Joel A."
13672,"Spencer, K. M."
15130,"Spergel, D."
14968,"Sperling, Erik A."
26778,"Sperling, Ralph A."
2739,"Sperling, Reisa"
3846,"Sperling, Reisa Anne"
14558,"Speth, J. D."
12291,"Speth, Jennifer M."
25512,"Spettel, F."
3291,"Spezie, G.-C."
24214,"Spiegel, Paul"
11389,"Spiegelman, Donna"
2889,"Spiegelman, Marc"
8855,"Spieler, David"
11014,"Spieler, H. G."
19461,"Spighi, R."
19462,"Spigo, G."
19463,"Spila, F."
2253,"Spilker, Theodore"
12814,"Spillane, Charles"
892,"Spiller, David A."
25513,"Spiller, L. A."
16903,"Spina, Catherine"
22291,"Spina, Joseph S"
15301,"Spinks, Phillip Q"
3833,"Spinks, Ruth"
10701,"Spino, Cathie"
19464,"Spiriti, E."
3120,"Spirling, Arthur P"
23284,"Spiro, P. A."
23307,"Spiro, Peter A."
23480,"Spivakovsky, C. M."
23321,"Spivakovsky, Clarisa M."
19465,"Spiwoks, R."
2614,"Spolaore, Enrico"
15844,"Sponheim, Scott R."
10269,"Spoonamore, Jim"
21353,"Spoor, Jennifer R."
2035,"Spormann, Alfred M."
12656,"Spors, Hartwig"
19466,"Spousta, M."
12453,"Sprague, Jared"
13234,"Sprague, Jared M."
19467,"Spreitzer, T."
10001,"Spreng, R. Nathan"
11198,"Spreng, R. Nathan"
23775,"Springer, Michael"
1911,"Springer, Richard"
12401,"Springer, Timothy A."
23317,"Springer-Young, M."
15845,"Sprooten, Emma"
14448,"Sprunck-Harrild, Kim M."
19468,"Spurlock, B."
23657,"Spurr, Robert"
13891,"Spurr, Robert J. D."
3776,"Spurr, Robert J.D."
16530,"Später, Daniela"
9956,"Squyres, S. W."
1896,"Squyres, Steve W."
2014,"Squyres, Steven"
1853,"Squyres, Steven W."
8397,"Sramek, R. A."
8409,"Sramek, R.A."
6913,"Sridharan, Manu"
20015,"Srikanth, Priya"
5558,"Srinivasan, Ranga"
5980,"Sriswasdi, Sira"
6074,"Srivastava, Nikhil"
16663,"Srivastava, Sameer"
2534,"Sroufe, L. Alan"
12304,"Srour, Edward F."
23071,"St Clair, David"
15298,"St John, John"
8732,"St John, John A"
21673,"St Pourcain, Beate"
13670,"St. Clair, J. M."
25052,"St. Denis, R. D."
11247,"St. Germain, Sarah Ann"
12712,"St. John, Elizabeth P."
14153,"St. Pierre, Susan E."
19469,"St. Denis, R. D."
11945,"Stacey, A."
21007,"Stachura, David L."
14979,"Stack, Kathryn M."
15334,"Stacy, Mark"
22752,"Stadler, Michael"
6207,"Stadler, Peter F"
5498,"Stadtfeld, Matthias"
1332,"Staebler, Ralf M."
25514,"Staerz, S."
23109,"Stafford, Ben K"
12319,"Stafford, Christopher M."
26635,"Stafford, E."
12335,"Stafford, Rebecca Q."
15131,"Staggs, S. T."
10287,"Stahl, Eli"
22998,"Stahl, Eli A"
20058,"Stahl, Eli A."
19470,"Stahl, T."
19471,"Stahlman, J."
3053,"Staiger, Robert W."
10955,"Stalder, B."
7754,"Stalder, Brian A"
7900,"Stalder, Brian A."
2267,"Staley, James T."
2764,"Stallworth, Lisa M."
26053,"Stamatakis, Alexandros"
16016,"Stamatoyannopoulos, John A."
19472,"Stamen, R."
25515,"Stamm, S."
251,"Stamoulis, P."
5727,"Stampfer, Meir Jonathan"
13698,"Stan, Claudiu A."
16622,"Stancil, P. C."
7145,"Stancil, Philip C."
7093,"Stancil, Phillip"
7128,"Stancil, Phillip C."
4381,"Standaert, David"
19473,"Stanecka, E."
19474,"Stanek, R. W."
19475,"Stanescu, C."
25053,"Stanescu-Bellu, M."
11034,"Stanford, S. A."
2465,"Stange-Thomann, Nicole"
21823,"Stanger, Ben Z."
11015,"Staniszewski, Z."
25054,"Stanitzki, M. M."
9359,"Stanley, C. Michael"
8535,"Stanley, Damian A."
8048,"Stanley, Jody"
13498,"Stanley, Sarah A."
11975,"Stannigel, K"
11959,"Stannigel, K."
8440,"Stannigel, Kai"
11812,"Stanton, Benjamin Z."
3966,"Stanton, Jenny C."
12352,"Stanwix, P. L."
8545,"Stanwix, Paul"
8442,"Stanwix, Paul L."
20102,"Stanya, Kristopher J."
15021,"Stanzione, Daniel C."
5349,"Stapleton, Mark"
2560,"Stapleton, Sarah Fulton"
8623,"Stapley, Jessica"
19476,"Stapnes, S."
11910,"Stappers, Ben"
9865,"Starace, Fausto"
19477,"Starchenko, E. A."
16601,"Starek, Christian"
24726,"Starikovskaya, Elena B."
11016,"Stark, A. A."
11030,"Stark, Antony A."
12126,"Stark, Heather"
13369,"Stark, Holger"
19478,"Stark, J."
15234,"Starkey, Mike P"
6329,"Starnbach, Michael N."
19479,"Staroba, P."
19480,"Starovoitov, P."
1050,"Starr, Gregory"
15846,"Starr, John M."
8244,"Staser, Karl"
8213,"Staszewski, James"
25055,"Staszewski, R."
26862,"State, Matthew W."
4462,"Stathis, George"
19481,"Staude, A."
23582,"Staudt, A. C."
23577,"Staudt, Amanda"
23668,"Staudt, Amanda C."
19482,"Stavina, P."
19483,"Stavropoulos, G."
23840,"Stavru, Fabrizia"
12626,"Stawski, Philipp"
2433,"Stear, Jeffrey H."
3077,"Stearns, Stephen C."
11911,"Steeghs, Danny T. H."
11577,"Steele, D."
19484,"Steele, G."
2668,"Steele, Katherine T."
15534,"Steen, Hanno"
15847,"Steen, Vidar M."
6490,"Steevens, Jeffery"
26299,"Stefan, Melanie I."
14155,"Stefancsik, Raymund"
351,"Stefanik, A."
5186,"Stefanik, Robert P."
21941,"Stefanovic, Sonia"
22999,"Stefansson, Hreinn"
23033,"Stefansson, Kari"
13624,"Steffen, A."
21804,"Stegmaier, Kimberly"
15320,"Stegmeier, Frank"
8790,"Steiger, Darby Miller"
4533,"Steimer, Christoph"
14063,"Stein, Dan J"
5687,"Stein, Dan J."
6016,"Stein, Daniel Brookner"
1248,"Stein, Derek"
2942,"Stein, Ernesto"
15609,"Stein, Jason L."
24279,"Stein, Jeffrey L"
1586,"Stein, Jeremy"
3054,"Stein, Jeremy C."
10350,"Stein, Nathan"
10349,"Stein, Nathan Mathes"
6916,"Stein, Sebastian"
4358,"Stein, William"
19485,"Steinbach, P."
15510,"Steinberg, Gary K."
1567,"Steinberg, Hadar"
19486,"Steinberg, P."
23000,"Steinberg, Stacy"
23434,"Steinberger, L"
22554,"Steiner, A. L."
15027,"Steiner, Colby P."
681,"Steiner, Cynthia C"
20983,"Steiner, James F."
20962,"Steiner, James Francis"
2057,"Steiner, Michael"
20155,"Steiner, Ullrich"
26070,"Steinhardt, Paul J."
6313,"Steinhardt, Richard"
26068,"Steinhardt, William M."
11639,"Steinhauser, Matthew L."
15060,"Steinke, Thomas Alexander"
15514,"Steinman, Lawrence"
14233,"Steinmann, Vera"
12180,"Steinmann, Victor W."
9777,"Steinmeyer, Joseph D."
8489,"Steinwender, Jasmin"
19487,"Stekl, I."
4438,"Stellacci, Francesco"
19488,"Stelzer, B."
19489,"Stelzer, H. J."
12270,"Stelzer, Yonatan"
19490,"Stelzer-Chilton, O."
5858,"Stemmer-Rachamimov, Anat"
14338,"Stemple, Derek L"
6117,"Stenger, D. A."
15427,"Stenquist, Derek S"
1381,"Stenroos, Soili"
19491,"Stenzel, H."
1022,"Stephens, Britton B."
27228,"Stephens-Davidowitz, Seth I."
13542,"Stephenson, A. G."
10076,"Stephenson, Nickeisha A"
4590,"Sterba, Sonya K."
7051,"Sterenborg, Michael Glenn"
8529,"Stern, Alan S."
10301,"Stern, Andrew M."
23813,"Stern, Chantal E."
10865,"Stern, Daniel"
5388,"Stern, Eric"
13584,"Stern, Joel N H"
4818,"Stern, L. A."
4967,"Stern, Lewis A."
9918,"Stern, Roni"
25056,"Stern, S."
2843,"Stern, Scott"
13343,"Stern, Shay"
8182,"Sternberg, Paul W"
20229,"Sterner, T."
9575,"Sterrer, Wolfgang"
1126,"Stetter, C.M."
10764,"Steudler, P. A."
9814,"Steudler, Paul A."
1797,"Stevens, Andrew J."
5759,"Stevens, Charles F."
24522,"Stevens, Christine"
5854,"Stevens, Christine R."
1531,"Stevens, Christopher"
5290,"Stevens, Gretchen A"
2162,"Stevens, Jeffrey R."
26551,"Stevens, Michael L."
10003,"Stevens, W. Dale"
23563,"Stevenson, D"
19492,"Stevenson, K."
22264,"Stevenson, Kristen E."
10742,"Stevenson, Robert D."
13158,"Stevison, Laurie"
20301,"Stewart, Alex"
13249,"Stewart, Andrea"
12642,"Stewart, Brandon"
7117,"Stewart, Brandon Michael"
9128,"Stewart, Charles, III"
12197,"Stewart, F J"
16560,"Stewart, Fiona A."
23093,"Stewart, Frank J"
24242,"Stewart, Frank James"
19493,"Stewart, G. A."
756,"Stewart, Jason"
4801,"Stewart, Lisa E."
